24
0	-1	0
-0.258819	-0.965926	0
-0.5	-0.866025	0
-0.707107	-0.707107	0
-0.866025	-0.5	0
-0.965926	-0.258819	0
-1	0	0
-0.965926	0.258819	0
-0.866025	0.5	0
-0.707107	0.707107	0
-0.5	0.866025	0
-0.258819	0.965926	0
0	1	0
0.258819	0.965926	0
0.5	0.866025	0
0.707107	0.707107	0
0.866025	0.5	0
0.965926	0.258819	0
1	0	0
0.965926	-0.258819	0
0.866025	-0.5	0
0.707107	-0.707107	0
0.5	-0.866025	0
0.258819	-0.965926	0
276
#a b m n r
  1    0    2    0  1.000
  1    0    3    0  1.000
  1    0    4    0  1.000
  1    0    5    0  1.000
  1    0    6    0  1.000
  1    0    7    0  1.000
  1    0    8    0  1.000
  1    0    9    0  1.000
  1    0   10    0  1.000
  1    0   11    0  1.000
  1    0   12    0  1.000
  1    0   13    0  1.000
  1    0   14    0  1.000
  1    0   15    0  1.000
  1    0   16    0  1.000
  1    0   17    0  1.000
  1    0   18    0  1.000
  1    0   19    0  1.000
  1    0   20    0  1.000
  1    0   21    0  1.000
  1    0   22    0  1.000
  1    0   23    0  1.000
  1    0   24    0  1.000
  2    0    3    0  1.000
  2    0    4    0  1.000
  2    0    5    0  1.000
  2    0    6    0  1.000
  2    0    7    0  1.000
  2    0    8    0  1.000
  2    0    9    0  1.000
  2    0   10    0  1.000
  2    0   11    0  1.000
  2    0   12    0  1.000
  2    0   13    0  1.000
  2    0   14    0  1.000
  2    0   15    0  1.000
  2    0   16    0  1.000
  2    0   17    0  1.000
  2    0   18    0  1.000
  2    0   19    0  1.000
  2    0   20    0  1.000
  2    0   21    0  1.000
  2    0   22    0  1.000
  2    0   23    0  1.000
  2    0   24    0  1.000
  3    0    4    0  1.000
  3    0    5    0  1.000
  3    0    6    0  1.000
  3    0    7    0  1.000
  3    0    8    0  1.000
  3    0    9    0  1.000
  3    0   10    0  1.000
  3    0   11    0  1.000
  3    0   12    0  1.000
  3    0   13    0  1.000
  3    0   14    0  1.000
  3    0   15    0  1.000
  3    0   16    0  1.000
  3    0   17    0  1.000
  3    0   18    0  1.000
  3    0   19    0  1.000
  3    0   20    0  1.000
  3    0   21    0  1.000
  3    0   22    0  1.000
  3    0   23    0  1.000
  3    0   24    0  1.000
  4    0    5    0  1.000
  4    0    6    0  1.000
  4    0    7    0  1.000
  4    0    8    0  1.000
  4    0    9    0  1.000
  4    0   10    0  1.000
  4    0   11    0  1.000
  4    0   12    0  1.000
  4    0   13    0  1.000
  4    0   14    0  1.000
  4    0   15    0  1.000
  4    0   16    0  1.000
  4    0   17    0  1.000
  4    0   18    0  1.000
  4    0   19    0  1.000
  4    0   20    0  1.000
  4    0   21    0  1.000
  4    0   22    0  1.000
  4    0   23    0  1.000
  4    0   24    0  1.000
  5    0    6    0  1.000
  5    0    7    0  1.000
  5    0    8    0  1.000
  5    0    9    0  1.000
  5    0   10    0  1.000
  5    0   11    0  1.000
  5    0   12    0  1.000
  5    0   13    0  1.000
  5    0   14    0  1.000
  5    0   15    0  1.000
  5    0   16    0  1.000
  5    0   17    0  1.000
  5    0   18    0  1.000
  5    0   19    0  1.000
  5    0   20    0  1.000
  5    0   21    0  1.000
  5    0   22    0  1.000
  5    0   23    0  1.000
  5    0   24    0  1.000
  6    0    7    0  1.000
  6    0    8    0  1.000
  6    0    9    0  1.000
  6    0   10    0  1.000
  6    0   11    0  1.000
  6    0   12    0  1.000
  6    0   13    0  1.000
  6    0   14    0  1.000
  6    0   15    0  1.000
  6    0   16    0  1.000
  6    0   17    0  1.000
  6    0   18    0  1.000
  6    0   19    0  1.000
  6    0   20    0  1.000
  6    0   21    0  1.000
  6    0   22    0  1.000
  6    0   23    0  1.000
  6    0   24    0  1.000
  7    0    8    0  1.000
  7    0    9    0  1.000
  7    0   10    0  1.000
  7    0   11    0  1.000
  7    0   12    0  1.000
  7    0   13    0  1.000
  7    0   14    0  1.000
  7    0   15    0  1.000
  7    0   16    0  1.000
  7    0   17    0  1.000
  7    0   18    0  1.000
  7    0   19    0  1.000
  7    0   20    0  1.000
  7    0   21    0  1.000
  7    0   22    0  1.000
  7    0   23    0  1.000
  7    0   24    0  1.000
  8    0    9    0  1.000
  8    0   10    0  1.000
  8    0   11    0  1.000
  8    0   12    0  1.000
  8    0   13    0  1.000
  8    0   14    0  1.000
  8    0   15    0  1.000
  8    0   16    0  1.000
  8    0   17    0  1.000
  8    0   18    0  1.000
  8    0   19    0  1.000
  8    0   20    0  1.000
  8    0   21    0  1.000
  8    0   22    0  1.000
